timestamp, utilization.gpu [%], power.draw [W], temperature.gpu [C]
2025/07/30 15:09:15.017, 100, 350.62, 64
2025/07/30 15:09:16.066, 100, 349.03, 64
2025/07/30 15:09:17.108, 100, 350.19, 64
2025/07/30 15:09:18.147, 100, 342.60, 64
2025/07/30 15:09:19.193, 100, 349.75, 64
2025/07/30 15:09:20.257, 100, 350.12, 64
2025/07/30 15:09:21.281, 100, 349.77, 64
2025/07/30 15:09:22.304, 100, 347.08, 64
2025/07/30 15:09:23.328, 100, 349.94, 64
2025/07/30 15:09:24.369, 100, 349.75, 64
2025/07/30 15:09:25.413, 100, 349.60, 64
2025/07/30 15:09:26.457, 100, 358.53, 64
2025/07/30 15:09:27.500, 100, 349.29, 64
2025/07/30 15:09:28.541, 100, 350.03, 64
2025/07/30 15:09:29.585, 100, 350.27, 64
2025/07/30 15:09:30.626, 100, 344.59, 64
2025/07/30 15:09:31.668, 100, 350.17, 64
2025/07/30 15:09:32.733, 100, 349.09, 64
2025/07/30 15:09:33.774, 100, 348.94, 64
2025/07/30 15:09:34.821, 100, 347.26, 64
2025/07/30 15:09:35.885, 100, 349.31, 64
2025/07/30 15:09:36.929, 100, 349.42, 64
2025/07/30 15:09:37.954, 100, 349.64, 64
2025/07/30 15:09:38.997, 100, 354.36, 64
2025/07/30 15:09:40.040, 100, 349.99, 64
2025/07/30 15:09:41.100, 100, 349.97, 64
2025/07/30 15:09:42.162, 100, 350.12, 64
2025/07/30 15:09:43.205, 100, 344.10, 64
2025/07/30 15:09:44.255, 100, 348.61, 64
2025/07/30 15:09:45.301, 100, 349.05, 64
2025/07/30 15:09:46.327, 100, 347.43, 59
2025/07/30 15:09:47.368, 100, 355.85, 63
2025/07/30 15:09:48.408, 100, 349.97, 64
2025/07/30 15:09:49.448, 100, 349.97, 64
2025/07/30 15:09:50.473, 100, 349.88, 59
2025/07/30 15:09:51.517, 100, 341.07, 63
2025/07/30 15:09:52.562, 100, 349.07, 64
2025/07/30 15:09:53.605, 100, 349.42, 64
2025/07/30 15:09:54.649, 100, 338.85, 58
2025/07/30 15:09:55.714, 100, 361.42, 64
2025/07/30 15:09:56.761, 100, 350.29, 64
2025/07/30 15:09:57.805, 100, 349.84, 64
2025/07/30 15:09:58.848, 100, 357.39, 64
2025/07/30 15:09:59.914, 100, 353.11, 63
2025/07/30 15:10:00.982, 100, 349.40, 64
2025/07/30 15:10:02.024, 100, 349.93, 64
2025/07/30 15:10:03.065, 100, 337.58, 64
2025/07/30 15:10:04.109, 100, 351.71, 64
2025/07/30 15:10:05.169, 100, 350.47, 64
2025/07/30 15:10:06.226, 100, 350.93, 64
2025/07/30 15:10:07.268, 100, 346.25, 64
2025/07/30 15:10:08.310, 100, 351.70, 64
2025/07/30 15:10:09.355, 100, 349.92, 64
2025/07/30 15:10:10.417, 100, 350.78, 64
2025/07/30 15:10:11.460, 100, 353.31, 64
2025/07/30 15:10:12.501, 100, 352.09, 64
2025/07/30 15:10:13.566, 100, 351.45, 64
2025/07/30 15:10:14.609, 100, 350.93, 64
2025/07/30 15:10:15.653, 100, 345.86, 64
2025/07/30 15:10:16.693, 100, 350.61, 64
2025/07/30 15:10:17.738, 100, 350.03, 64
2025/07/30 15:10:18.763, 100, 350.06, 64
2025/07/30 15:10:19.806, 100, 356.70, 64
2025/07/30 15:10:20.869, 100, 351.41, 64
2025/07/30 15:10:21.894, 100, 351.88, 64
2025/07/30 15:10:22.939, 100, 350.21, 64
2025/07/30 15:10:23.982, 100, 340.81, 64
2025/07/30 15:10:25.026, 100, 351.81, 64
2025/07/30 15:10:26.090, 100, 350.58, 64
2025/07/30 15:10:27.134, 100, 350.56, 64
2025/07/30 15:10:28.177, 100, 349.24, 64
2025/07/30 15:10:29.223, 100, 351.56, 64
2025/07/30 15:10:30.265, 100, 351.15, 64
2025/07/30 15:10:31.310, 100, 350.36, 64
2025/07/30 15:10:32.333, 100, 347.22, 64
2025/07/30 15:10:33.376, 100, 350.91, 64
2025/07/30 15:10:34.416, 100, 351.76, 64
2025/07/30 15:10:35.456, 100, 351.64, 64
2025/07/30 15:10:36.502, 100, 343.90, 64
2025/07/30 15:10:37.548, 100, 350.41, 64
2025/07/30 15:10:38.590, 100, 351.07, 64
2025/07/30 15:10:39.632, 100, 350.87, 64
2025/07/30 15:10:40.692, 100, 355.99, 64
2025/07/30 15:10:41.732, 100, 351.32, 64
2025/07/30 15:10:42.774, 100, 351.26, 64
2025/07/30 15:10:43.818, 100, 350.58, 64
2025/07/30 15:10:44.882, 100, 350.38, 64
2025/07/30 15:10:45.907, 100, 350.82, 64
2025/07/30 15:10:46.948, 100, 350.01, 64
2025/07/30 15:10:47.972, 100, 350.65, 64
2025/07/30 15:10:49.034, 100, 346.21, 64
2025/07/30 15:10:50.082, 100, 350.84, 64
2025/07/30 15:10:51.126, 100, 349.88, 64
2025/07/30 15:10:52.189, 100, 350.28, 64
2025/07/30 15:10:53.232, 100, 352.51, 64
2025/07/30 15:10:54.293, 100, 349.64, 64
2025/07/30 15:10:55.337, 100, 349.86, 64
2025/07/30 15:10:56.380, 100, 349.27, 64
2025/07/30 15:10:57.404, 100, 339.86, 64
2025/07/30 15:10:58.445, 100, 349.90, 64
2025/07/30 15:10:59.485, 100, 350.25, 64
2025/07/30 15:11:00.525, 100, 349.71, 64
2025/07/30 15:11:01.589, 100, 359.45, 64
2025/07/30 15:11:02.639, 100, 350.62, 64
2025/07/30 15:11:03.706, 100, 350.26, 64
2025/07/30 15:11:04.750, 100, 349.66, 64
2025/07/30 15:11:05.795, 100, 341.89, 64
2025/07/30 15:11:06.820, 100, 349.33, 64
2025/07/30 15:11:07.862, 100, 349.46, 64
2025/07/30 15:11:08.925, 100, 349.68, 64
2025/07/30 15:11:09.990, 100, 347.35, 64
2025/07/30 15:11:11.058, 100, 349.20, 64
2025/07/30 15:11:12.101, 100, 350.25, 64
2025/07/30 15:11:13.166, 100, 349.82, 64
2025/07/30 15:11:14.230, 100, 356.24, 64
2025/07/30 15:11:15.274, 100, 349.22, 64
2025/07/30 15:11:16.322, 100, 349.60, 64
2025/07/30 15:11:17.366, 100, 350.28, 58
2025/07/30 15:11:18.408, 100, 343.39, 64
2025/07/30 15:11:19.448, 100, 350.56, 64
2025/07/30 15:11:20.509, 100, 349.71, 64
2025/07/30 15:11:21.552, 100, 340.95, 62
2025/07/30 15:11:22.594, 100, 356.67, 64
2025/07/30 15:11:23.638, 100, 349.55, 64
2025/07/30 15:11:24.661, 100, 350.04, 64
2025/07/30 15:11:25.731, 100, 341.22, 64
2025/07/30 15:11:26.774, 100, 342.58, 64
2025/07/30 15:11:27.818, 100, 351.22, 64
2025/07/30 15:11:28.885, 100, 350.80, 64
2025/07/30 15:11:29.930, 100, 339.64, 64
2025/07/30 15:11:30.976, 100, 355.55, 64
2025/07/30 15:11:32.017, 100, 349.70, 64
2025/07/30 15:11:33.061, 100, 350.89, 64
2025/07/30 15:11:34.085, 100, 357.94, 64
2025/07/30 15:11:35.113, 100, 353.91, 64
2025/07/30 15:11:36.174, 100, 349.03, 64
2025/07/30 15:11:37.217, 100, 350.60, 64
2025/07/30 15:11:38.263, 100, 340.63, 64
2025/07/30 15:11:39.306, 100, 351.65, 64
2025/07/30 15:11:40.372, 100, 351.52, 64
2025/07/30 15:11:41.419, 100, 351.20, 64
2025/07/30 15:11:42.461, 100, 346.06, 64
2025/07/30 15:11:43.505, 100, 351.33, 64
2025/07/30 15:11:44.550, 100, 351.35, 64
2025/07/30 15:11:45.612, 100, 350.63, 64
2025/07/30 15:11:46.652, 100, 348.99, 64
2025/07/30 15:11:47.692, 100, 351.21, 64
2025/07/30 15:11:48.732, 100, 351.22, 64
2025/07/30 15:11:49.773, 100, 351.02, 64
2025/07/30 15:11:50.814, 100, 348.08, 64
2025/07/30 15:11:51.856, 100, 351.94, 64
2025/07/30 15:11:52.898, 100, 350.47, 64
2025/07/30 15:11:53.922, 100, 350.63, 64
2025/07/30 15:11:54.964, 100, 354.83, 64
2025/07/30 15:11:56.026, 100, 351.30, 64
2025/07/30 15:11:57.070, 100, 351.09, 64
2025/07/30 15:11:58.113, 100, 350.69, 64
2025/07/30 15:11:59.156, 100, 341.94, 64
2025/07/30 15:12:00.218, 100, 352.39, 64
2025/07/30 15:12:01.260, 100, 350.93, 64
2025/07/30 15:12:02.284, 100, 350.52, 64
2025/07/30 15:12:03.324, 100, 348.06, 64
2025/07/30 15:12:04.366, 100, 350.36, 64
2025/07/30 15:12:05.410, 100, 350.36, 64
2025/07/30 15:12:06.452, 100, 350.78, 64
2025/07/30 15:12:07.492, 100, 353.19, 64
2025/07/30 15:12:08.532, 100, 352.30, 64
2025/07/30 15:12:09.574, 100, 351.11, 64
2025/07/30 15:12:10.617, 100, 351.61, 64
2025/07/30 15:12:11.660, 100, 342.53, 64
2025/07/30 15:12:12.701, 100, 351.10, 64
2025/07/30 15:12:13.746, 100, 351.13, 64
2025/07/30 15:12:14.790, 100, 349.93, 64
2025/07/30 15:12:15.814, 100, 351.98, 64
2025/07/30 15:12:16.856, 100, 351.37, 64
2025/07/30 15:12:17.881, 100, 350.67, 64
2025/07/30 15:12:18.946, 100, 349.99, 64
2025/07/30 15:12:19.990, 100, 357.07, 64
2025/07/30 15:12:21.034, 100, 350.97, 64
2025/07/30 15:12:22.102, 100, 350.87, 64
2025/07/30 15:12:23.126, 100, 350.15, 64
2025/07/30 15:12:24.169, 100, 347.08, 64
2025/07/30 15:12:25.192, 100, 350.47, 64
2025/07/30 15:12:26.234, 100, 350.25, 64
2025/07/30 15:12:27.278, 100, 350.34, 64
2025/07/30 15:12:28.320, 100, 350.90, 64
2025/07/30 15:12:29.344, 100, 350.32, 64
2025/07/30 15:12:30.386, 100, 349.14, 64
2025/07/30 15:12:31.450, 100, 349.75, 64
2025/07/30 15:12:32.475, 100, 343.59, 64
2025/07/30 15:12:33.516, 100, 348.68, 64
2025/07/30 15:12:34.556, 100, 350.30, 64
2025/07/30 15:12:35.598, 100, 349.86, 64
2025/07/30 15:12:36.641, 100, 346.75, 64
2025/07/30 15:12:37.680, 100, 350.10, 64
2025/07/30 15:12:38.721, 100, 350.41, 64
2025/07/30 15:12:39.766, 100, 349.20, 64
2025/07/30 15:12:40.809, 100, 356.87, 64
2025/07/30 15:12:41.853, 100, 350.05, 64
2025/07/30 15:12:42.893, 100, 349.90, 64
2025/07/30 15:12:43.933, 100, 349.16, 64
2025/07/30 15:12:44.976, 100, 343.99, 64
2025/07/30 15:12:46.017, 100, 349.44, 64
2025/07/30 15:12:47.061, 100, 349.88, 64
2025/07/30 15:12:48.127, 100, 350.14, 64
2025/07/30 15:12:49.168, 100, 353.90, 64
2025/07/30 15:12:50.216, 100, 350.78, 64
2025/07/30 15:12:51.257, 100, 349.18, 64
2025/07/30 15:12:52.296, 100, 349.53, 64
2025/07/30 15:12:53.338, 100, 344.77, 64
2025/07/30 15:12:54.380, 100, 349.90, 64
2025/07/30 15:12:55.404, 100, 349.66, 64
2025/07/30 15:12:56.466, 100, 350.14, 64
2025/07/30 15:12:57.509, 100, 346.53, 64
2025/07/30 15:12:58.554, 100, 348.59, 64
2025/07/30 15:12:59.597, 100, 349.51, 64
2025/07/30 15:13:00.641, 100, 349.49, 64
2025/07/30 15:13:01.685, 100, 361.99, 64
2025/07/30 15:13:02.730, 100, 350.86, 64
2025/07/30 15:13:03.774, 100, 349.07, 63
2025/07/30 15:13:04.837, 100, 349.11, 64
2025/07/30 15:13:05.880, 100, 356.40, 63
2025/07/30 15:13:06.944, 100, 349.48, 63
2025/07/30 15:13:07.984, 100, 349.99, 64
2025/07/30 15:13:09.026, 100, 349.73, 60
2025/07/30 15:13:10.072, 100, 345.47, 63
2025/07/30 15:13:11.112, 100, 348.08, 63
2025/07/30 15:13:12.153, 100, 349.46, 63
2025/07/30 15:13:13.222, 100, 343.48, 61
2025/07/30 15:13:14.264, 100, 355.80, 64
2025/07/30 15:13:15.306, 100, 350.58, 64
2025/07/30 15:13:16.329, 100, 350.56, 64
2025/07/30 15:13:17.373, 100, 342.63, 63
2025/07/30 15:13:18.418, 100, 346.08, 63
2025/07/30 15:13:19.460, 100, 349.58, 63
2025/07/30 15:13:20.524, 100, 350.50, 64
2025/07/30 15:13:21.564, 100, 345.32, 65
2025/07/30 15:13:22.606, 100, 357.05, 64
2025/07/30 15:13:23.630, 100, 350.95, 64
2025/07/30 15:13:24.672, 100, 350.10, 64
2025/07/30 15:13:25.713, 100, 354.11, 64
2025/07/30 15:13:26.739, 100, 354.63, 63
2025/07/30 15:13:27.764, 100, 350.34, 64
2025/07/30 15:13:28.805, 100, 350.82, 64
2025/07/30 15:13:29.829, 100, 338.88, 63
2025/07/30 15:13:30.873, 100, 354.67, 63
2025/07/30 15:13:31.917, 100, 349.48, 63
2025/07/30 15:13:32.940, 100, 350.10, 64
2025/07/30 15:13:33.980, 100, 343.71, 63
2025/07/30 15:13:35.022, 100, 356.17, 63
2025/07/30 15:13:36.085, 100, 349.99, 63
2025/07/30 15:13:37.129, 100, 351.15, 63
2025/07/30 15:13:38.195, 100, 355.16, 63
2025/07/30 15:13:39.236, 100, 355.11, 63
2025/07/30 15:13:40.259, 100, 349.46, 63
2025/07/30 15:13:41.300, 100, 349.82, 63
2025/07/30 15:13:42.342, 100, 341.77, 64
2025/07/30 15:13:43.386, 100, 352.76, 63
2025/07/30 15:13:44.429, 100, 351.24, 63
2025/07/30 15:13:45.478, 100, 350.21, 64
2025/07/30 15:13:46.523, 100, 347.21, 64
2025/07/30 15:13:47.566, 100, 352.31, 64
2025/07/30 15:13:48.610, 100, 351.32, 64
2025/07/30 15:13:49.654, 100, 351.09, 64
2025/07/30 15:13:50.697, 100, 359.28, 64
2025/07/30 15:13:51.722, 100, 351.51, 64
2025/07/30 15:13:52.764, 100, 351.55, 64
2025/07/30 15:13:53.805, 100, 350.80, 64
2025/07/30 15:13:54.830, 100, 342.93, 64
2025/07/30 15:13:55.854, 100, 351.21, 64
2025/07/30 15:13:56.898, 100, 350.43, 64
2025/07/30 15:13:57.941, 100, 350.58, 64
2025/07/30 15:13:58.985, 100, 344.95, 64
2025/07/30 15:14:00.049, 100, 351.15, 64
2025/07/30 15:14:01.094, 100, 351.50, 64
2025/07/30 15:14:02.158, 100, 350.98, 64
2025/07/30 15:14:03.202, 100, 357.88, 64
2025/07/30 15:14:04.226, 100, 351.89, 64
2025/07/30 15:14:05.269, 100, 351.30, 64
2025/07/30 15:14:06.309, 100, 351.15, 64
2025/07/30 15:14:07.353, 100, 343.29, 64
2025/07/30 15:14:08.392, 100, 352.11, 64
2025/07/30 15:14:09.437, 100, 350.72, 64
2025/07/30 15:14:10.461, 100, 351.26, 64
2025/07/30 15:14:11.505, 100, 348.64, 64
2025/07/30 15:14:12.548, 100, 351.50, 64
2025/07/30 15:14:13.614, 100, 350.93, 64
2025/07/30 15:14:14.657, 100, 350.52, 64
2025/07/30 15:14:15.701, 100, 356.84, 64
2025/07/30 15:14:16.766, 100, 350.82, 64
2025/07/30 15:14:17.809, 100, 351.02, 64
2025/07/30 15:14:18.853, 100, 350.34, 64
2025/07/30 15:14:19.919, 100, 343.71, 64
2025/07/30 15:14:20.962, 100, 351.57, 64
2025/07/30 15:14:22.006, 100, 350.34, 64
2025/07/30 15:14:23.048, 100, 350.01, 64
2025/07/30 15:14:24.089, 100, 348.07, 64
2025/07/30 15:14:25.114, 100, 350.78, 64
2025/07/30 15:14:26.176, 100, 349.86, 63
2025/07/30 15:14:27.217, 100, 349.92, 63
2025/07/30 15:14:28.262, 100, 357.40, 64
2025/07/30 15:14:29.305, 100, 350.14, 63
2025/07/30 15:14:30.353, 100, 350.12, 63
2025/07/30 15:14:31.417, 100, 350.17, 63
2025/07/30 15:14:32.460, 100, 344.58, 63
2025/07/30 15:14:33.522, 100, 349.33, 63
2025/07/30 15:14:34.566, 100, 350.08, 63
2025/07/30 15:14:35.610, 100, 350.23, 63
2025/07/30 15:14:36.654, 100, 346.35, 63
2025/07/30 15:14:37.698, 100, 350.69, 63
2025/07/30 15:14:38.742, 100, 349.29, 63
2025/07/30 15:14:39.785, 100, 349.09, 63
2025/07/30 15:14:40.848, 100, 355.03, 63
2025/07/30 15:14:41.908, 100, 350.23, 63
2025/07/30 15:14:42.973, 100, 350.43, 63
2025/07/30 15:14:44.018, 100, 349.75, 63
2025/07/30 15:14:45.062, 100, 340.81, 63
2025/07/30 15:14:46.110, 100, 348.28, 63
2025/07/30 15:14:47.178, 100, 349.31, 63
2025/07/30 15:14:48.203, 100, 349.36, 60
2025/07/30 15:14:49.265, 100, 347.58, 63
2025/07/30 15:14:50.310, 100, 350.19, 63
2025/07/30 15:14:51.334, 100, 350.41, 63
2025/07/30 15:14:52.377, 100, 349.73, 57
2025/07/30 15:14:53.422, 100, 354.73, 63
2025/07/30 15:14:54.470, 100, 349.33, 63
2025/07/30 15:14:55.513, 100, 349.66, 63
2025/07/30 15:14:56.537, 100, 337.96, 60
2025/07/30 15:14:57.581, 100, 341.24, 63
2025/07/30 15:14:58.649, 100, 350.56, 63
2025/07/30 15:14:59.674, 100, 350.69, 63
2025/07/30 15:15:00.717, 100, 337.71, 63
2025/07/30 15:15:01.760, 100, 354.40, 63
2025/07/30 15:15:02.820, 100, 350.14, 63
2025/07/30 15:15:03.883, 100, 351.30, 63
2025/07/30 15:15:04.925, 100, 354.02, 63
2025/07/30 15:15:05.949, 100, 354.14, 63
2025/07/30 15:15:06.993, 100, 348.45, 63
2025/07/30 15:15:08.033, 100, 350.23, 63
2025/07/30 15:15:09.072, 100, 338.89, 63
2025/07/30 15:15:10.112, 100, 354.30, 63
2025/07/30 15:15:11.174, 100, 350.19, 64
2025/07/30 15:15:12.198, 100, 350.05, 64
2025/07/30 15:15:13.242, 100, 347.52, 64
2025/07/30 15:15:14.285, 100, 352.59, 63
2025/07/30 15:15:15.330, 100, 351.04, 64
2025/07/30 15:15:16.374, 100, 351.24, 64
2025/07/30 15:15:17.398, 100, 357.08, 64
2025/07/30 15:15:18.441, 100, 350.72, 64
2025/07/30 15:15:19.489, 100, 350.89, 64
2025/07/30 15:15:20.515, 100, 351.02, 64
2025/07/30 15:15:21.539, 100, 342.61, 64
2025/07/30 15:15:22.582, 100, 352.42, 64
2025/07/30 15:15:23.606, 100, 350.58, 64
2025/07/30 15:15:24.631, 100, 350.54, 64
2025/07/30 15:15:25.674, 100, 342.80, 64
2025/07/30 15:15:26.698, 100, 351.20, 63
2025/07/30 15:15:27.722, 100, 350.89, 63
2025/07/30 15:15:28.769, 100, 351.07, 63
2025/07/30 15:15:29.812, 100, 358.20, 64
2025/07/30 15:15:30.837, 100, 351.11, 64
2025/07/30 15:15:31.861, 100, 351.15, 64
2025/07/30 15:15:32.885, 100, 351.30, 64
2025/07/30 15:15:33.926, 100, 341.03, 63
2025/07/30 15:15:34.950, 100, 352.80, 63
2025/07/30 15:15:35.974, 100, 350.78, 63
2025/07/30 15:15:37.042, 100, 350.28, 63
2025/07/30 15:15:38.088, 100, 343.57, 63
2025/07/30 15:15:39.117, 100, 352.14, 63
2025/07/30 15:15:40.161, 100, 351.72, 63
2025/07/30 15:15:41.187, 100, 350.26, 63
2025/07/30 15:15:42.230, 100, 354.42, 63
2025/07/30 15:15:43.275, 100, 351.52, 63
2025/07/30 15:15:44.300, 100, 351.76, 63
2025/07/30 15:15:45.364, 100, 351.29, 63
2025/07/30 15:15:46.404, 100, 344.04, 64
2025/07/30 15:15:47.445, 100, 351.24, 63
2025/07/30 15:15:48.488, 100, 351.02, 63
2025/07/30 15:15:49.534, 100, 350.78, 63
2025/07/30 15:15:50.559, 100, 341.61, 64
2025/07/30 15:15:51.604, 100, 351.41, 63
2025/07/30 15:15:52.647, 100, 350.82, 63
2025/07/30 15:15:53.672, 100, 350.69, 63
2025/07/30 15:15:54.732, 100, 352.42, 64
2025/07/30 15:15:55.774, 100, 352.37, 63
2025/07/30 15:15:56.818, 100, 350.62, 64
2025/07/30 15:15:57.862, 100, 351.30, 64
2025/07/30 15:15:58.906, 100, 358.34, 64
2025/07/30 15:15:59.972, 100, 352.05, 64
2025/07/30 15:16:01.016, 100, 350.92, 64
2025/07/30 15:16:02.057, 100, 351.08, 63
2025/07/30 15:16:03.097, 100, 341.90, 64
2025/07/30 15:16:04.141, 100, 351.80, 64
2025/07/30 15:16:05.185, 100, 351.48, 63
2025/07/30 15:16:06.210, 100, 350.78, 63
2025/07/30 15:16:07.253, 100, 346.16, 64
2025/07/30 15:16:08.292, 100, 351.15, 64
2025/07/30 15:16:09.357, 100, 351.28, 63
2025/07/30 15:16:10.388, 100, 350.76, 63
2025/07/30 15:16:11.449, 100, 359.89, 64
2025/07/30 15:16:12.513, 100, 350.47, 64
2025/07/30 15:16:13.540, 100, 351.13, 64
2025/07/30 15:16:14.582, 100, 350.52, 63
2025/07/30 15:16:15.627, 100, 344.41, 63
2025/07/30 15:16:16.670, 100, 350.27, 63
2025/07/30 15:16:17.714, 100, 349.36, 63
2025/07/30 15:16:18.758, 100, 350.32, 63
2025/07/30 15:16:19.823, 100, 348.34, 64
2025/07/30 15:16:20.866, 100, 351.56, 63
2025/07/30 15:16:21.930, 100, 349.34, 63
2025/07/30 15:16:22.956, 100, 349.92, 63
2025/07/30 15:16:23.999, 100, 356.82, 63
2025/07/30 15:16:25.030, 100, 350.62, 63
2025/07/30 15:16:26.094, 100, 349.99, 63
2025/07/30 15:16:27.138, 100, 349.44, 63
2025/07/30 15:16:28.181, 100, 344.12, 63
2025/07/30 15:16:29.226, 100, 349.59, 63
2025/07/30 15:16:30.268, 100, 349.99, 63
2025/07/30 15:16:31.308, 100, 349.53, 63
2025/07/30 15:16:32.350, 100, 342.54, 63
2025/07/30 15:16:33.420, 100, 348.96, 63
2025/07/30 15:16:34.465, 100, 349.83, 63
2025/07/30 15:16:35.510, 100, 349.99, 63
2025/07/30 15:16:36.553, 100, 354.60, 63
2025/07/30 15:16:37.598, 100, 348.27, 63
2025/07/30 15:16:38.624, 100, 348.90, 63
2025/07/30 15:16:39.690, 100, 349.62, 63
2025/07/30 15:16:40.753, 100, 361.45, 63
2025/07/30 15:16:41.818, 100, 349.05, 63
2025/07/30 15:16:42.881, 100, 348.98, 63
2025/07/30 15:16:43.945, 100, 339.11, 64
2025/07/30 15:16:45.005, 100, 354.94, 63
2025/07/30 15:16:46.045, 100, 349.92, 63
2025/07/30 15:16:47.086, 100, 349.00, 63
2025/07/30 15:16:48.128, 100, 343.68, 63
2025/07/30 15:16:49.172, 100, 357.29, 63
2025/07/30 15:16:50.214, 100, 350.42, 63
2025/07/30 15:16:51.256, 100, 349.33, 63
2025/07/30 15:16:52.298, 100, 354.71, 63
2025/07/30 15:16:53.341, 100, 352.18, 63
2025/07/30 15:16:54.380, 100, 349.29, 63
2025/07/30 15:16:55.420, 100, 350.89, 63
2025/07/30 15:16:56.460, 100, 346.30, 63
2025/07/30 15:16:57.522, 100, 350.33, 63
2025/07/30 15:16:58.586, 100, 351.96, 63
2025/07/30 15:16:59.649, 100, 352.05, 63
2025/07/30 15:17:00.692, 100, 354.20, 63
2025/07/30 15:17:01.733, 100, 351.76, 63
2025/07/30 15:17:02.778, 100, 349.55, 63
2025/07/30 15:17:03.802, 100, 350.96, 63
2025/07/30 15:17:04.847, 100, 341.89, 63
2025/07/30 15:17:05.889, 100, 352.57, 63
2025/07/30 15:17:06.953, 100, 351.89, 63
2025/07/30 15:17:08.017, 100, 350.83, 63
2025/07/30 15:17:09.060, 100, 342.91, 64
2025/07/30 15:17:10.117, 100, 351.65, 63
2025/07/30 15:17:11.191, 100, 350.60, 63
2025/07/30 15:17:12.233, 100, 351.24, 63
2025/07/30 15:17:13.274, 100, 356.29, 64
2025/07/30 15:17:14.318, 100, 351.33, 63
2025/07/30 15:17:15.361, 100, 351.76, 63
2025/07/30 15:17:16.401, 100, 350.62, 63
2025/07/30 15:17:17.426, 100, 341.56, 64
2025/07/30 15:17:18.469, 100, 351.46, 63
2025/07/30 15:17:19.517, 100, 350.49, 63
2025/07/30 15:17:20.541, 100, 350.89, 63
2025/07/30 15:17:21.585, 100, 344.46, 64
2025/07/30 15:17:22.611, 100, 352.11, 64
2025/07/30 15:17:23.654, 100, 350.71, 63
2025/07/30 15:17:24.698, 100, 350.65, 63
2025/07/30 15:17:25.721, 100, 359.20, 64
2025/07/30 15:17:26.746, 100, 351.83, 64
2025/07/30 15:17:27.771, 100, 351.85, 64
2025/07/30 15:17:28.814, 100, 350.41, 63
2025/07/30 15:17:29.858, 100, 344.11, 64
2025/07/30 15:17:30.905, 100, 350.91, 63
2025/07/30 15:17:31.931, 100, 351.04, 63
2025/07/30 15:17:32.973, 100, 350.45, 63
2025/07/30 15:17:34.017, 100, 341.44, 63
2025/07/30 15:17:35.060, 100, 351.26, 63
2025/07/30 15:17:36.102, 100, 350.47, 63
2025/07/30 15:17:37.165, 100, 350.12, 63
2025/07/30 15:17:38.209, 100, 357.61, 64
2025/07/30 15:17:39.254, 100, 350.86, 63
2025/07/30 15:17:40.319, 100, 350.75, 64
2025/07/30 15:17:41.365, 100, 351.08, 63
2025/07/30 15:17:42.413, 100, 355.30, 63
2025/07/30 15:17:43.436, 100, 350.43, 63
2025/07/30 15:17:44.481, 100, 349.22, 63
2025/07/30 15:17:45.548, 100, 350.01, 63
2025/07/30 15:17:46.573, 100, 343.19, 63
2025/07/30 15:17:47.621, 100, 350.39, 63
2025/07/30 15:17:48.662, 100, 351.43, 63
2025/07/30 15:17:49.730, 100, 349.92, 63
2025/07/30 15:17:50.774, 100, 345.66, 63
2025/07/30 15:17:51.822, 100, 349.33, 63
2025/07/30 15:17:52.865, 100, 349.84, 63
2025/07/30 15:17:53.910, 100, 349.86, 63
2025/07/30 15:17:54.974, 100, 358.47, 63
2025/07/30 15:17:56.021, 100, 348.54, 63
2025/07/30 15:17:57.069, 100, 348.99, 63
2025/07/30 15:17:58.134, 100, 350.05, 63
2025/07/30 15:17:59.177, 100, 341.94, 63
2025/07/30 15:18:00.241, 100, 349.55, 63
2025/07/30 15:18:01.305, 100, 349.51, 63
2025/07/30 15:18:02.350, 100, 350.18, 60
2025/07/30 15:18:03.393, 100, 350.29, 63
2025/07/30 15:18:04.437, 100, 348.98, 63
2025/07/30 15:18:05.480, 100, 350.21, 63
2025/07/30 15:18:06.521, 100, 349.62, 57
2025/07/30 15:18:07.587, 100, 358.62, 63
2025/07/30 15:18:08.630, 100, 349.60, 63
2025/07/30 15:18:09.674, 100, 350.58, 63
2025/07/30 15:18:10.716, 100, 339.01, 64
2025/07/30 15:18:11.805, 100, 354.41, 63
2025/07/30 15:18:12.864, 100, 348.65, 63
2025/07/30 15:18:13.925, 100, 350.36, 63
2025/07/30 15:18:14.966, 100, 344.43, 63
2025/07/30 15:18:16.013, 100, 353.41, 63
2025/07/30 15:18:17.057, 100, 349.01, 63
2025/07/30 15:18:18.101, 100, 350.03, 63
2025/07/30 15:18:19.126, 100, 352.49, 63
2025/07/30 15:18:20.169, 100, 352.15, 63
2025/07/30 15:18:21.217, 100, 351.59, 63
2025/07/30 15:18:22.276, 100, 350.80, 63
2025/07/30 15:18:23.336, 100, 348.11, 64
2025/07/30 15:18:24.360, 100, 352.29, 64
2025/07/30 15:18:25.400, 100, 351.48, 64
2025/07/30 15:18:26.424, 100, 351.46, 64
2025/07/30 15:18:27.450, 100, 344.65, 64
2025/07/30 15:18:28.493, 100, 352.33, 64
2025/07/30 15:18:29.533, 100, 351.54, 64
2025/07/30 15:18:30.577, 100, 350.45, 64
2025/07/30 15:18:31.620, 100, 345.24, 64
2025/07/30 15:18:32.660, 100, 351.41, 64
2025/07/30 15:18:33.701, 100, 350.80, 64
2025/07/30 15:18:34.749, 100, 351.42, 64
